id,item,barcode,code,rs,bdt
2601,Sharee,1107270001SHN-142,SHN-142,"2,585.00",9975.00
,,,,,
2602,Sharee,1107270001SHN-153,SHN-153,"2,305.00",9875.00
,,,,,
2603,Sharee,1107270001SHN-172,SHN-172,"2,340.00",9995.00
,,,,,
2604,Sharee,1107270001SHN-173,SHN-173,"2,340.00",9975.00
,,,,,
2605,Sharee,1107270001SHN-193,SHN-193,"2,480.00",9995.00
,,,,,
2606,Sharee,1107270001SHN-194,SHN-194,"2,480.00",9995.00
,,,,,
2607,Sharee,1107270001SHN-201,SHN-201,"1,815.00",6975.00
,,,,,
2608,Sharee,1107270001SHN-203,SHN-203,"1,815.00",6975.00
,,,,,
2609,Sharee,1107270001SHN-211,SHN-211,"2,570.00",8975.00
,,,,,
2610,Sharee,1107270001SHN-431,SHN-431,"5,240.00",16775.00
,,,,,
2611,Sharee,1107270001SHN-452,SHN-452,"4,610.00",14875.00
,,,,,
2612,Sharee,1107270001SHN-404,SHN-404,"4,510.00",14695.00
,,,,,
2613,Sharee,1107270001SHN-401,SHN-401,"4,510.00",14695.00
,,,,,
2614,Sharee,1107270001SHN-402,SHN-402,"4,510.00",14695.00
,,,,,
2615,Sharee,1107270001SHN-382,SHN-382,"4,575.00",14725.00
,,,,,
2616,Sharee,1107270001SHN-342,SHN-342,"2,415.00",9875.00
,,,,,
2617,Sharee,1107270001SHN-362,SHN-362,"4,850.00",15975.00
,,,,,
2618,Sharee,1107270001SHN-363,SHN-363,"4,850.00",15975.00
,,,,,
2619,Sharee,1107270001SHN-321,SHN-321,"2,085.00",9375.00
,,,,,
2620,Sharee,1107270001SHN-322,SHN-322,"2,085.00",9875.00
,,,,,
2621,Sharee,1107270001SHN-331,SHN-331,"1,965.00",8775.00
,,,,,
2622,Sharee,1107270001SHN-333,SHN-333,"1,965.00",8375.00
,,,,,
2623,Sharee,1112210001SHT-2,SHT-2,0,35175.00
,,,,,
2624,Sharee,1112210001SHT-17,SHT-17,0,76755.00
,,,,,
2625,Sharee,1112210001SHT-13,SHT-13,0,42875.00
,,,,,
2626,Sharee,1112210001SHT-6,SHT-6,0,50575.00
,,,,,
2627,Sharee,1112210001SHT-4,SHT-4,0,50575.00
,,,,,
2628,Sharee,1112210001SHT-14,SHT-14,0,41555.00
,,,,,
2629,Sharee,1112210001SHT-18,SHT-18,0,87755.00
,,,,,
2630,Sharee,1112210001SHT-12,SHT-12,0,57175.00
,,,,,
2631,Sharee,1112210001SHT-15,SHT-15,0,84675.00
,,,,,
2632,Sharee,1112190001SHT-3,SHT-3,0,47975.00
,,,,,
2633,Sharee,1112210001SHT-11,SHT-11,0,56075.00
,,,,,
2634,Sharee,1112210001SHT-10,SHT-10,0,49255.00
,,,,,
2635,Sharee,1003090001MON-1117,MON-1117,0,38675.00
,,,,,
2636,Sharee,10030300010BB-727,0BB-727,"271,952.00",26995.00
,,,,,
2637,Sharee,10022500010BB-671,0BB-671,"12,649,534.00",14995.00
2638,Sharee,10022500010BB-673,0BB-673,"12,649,534.00",22375.00
,,,,,
2639,Sharee,1002170001MON-1050,MON-1050,0,33975.00
,,,,,
2640,Sharee,1002170001MON-1049,MON-1049,0,35975.00
,,,,,
2641,Sharee,10030300010BB-710,0BB-710,"264,952.00",20285.00
,,,,,
2642,Sharee,10022500010BB-674,0BB-674,"12,649,534.00",22375.00
,,,,,
2643,Sharee,1002250001SET-093,SET-093,0,32500.00
,,,,,
2644,Sharee,1002250001SET-094,SET-094,0,44175.00
,,,,,
2645,Sharee,1002260001MON-1094,MON-1094,0,9500.00
,,,,,
2646,Sharee,10030300010BB-719,0BB-719,"251,952.00",16385.00
,,,,,
2647,Sharee,10030300010BB-720,0BB-720,"251,952.00",16385.00
,,,,,
2648,Sharee,10030300010BB-703,0BB-703,"224,952.00",8285.00
,,,,,
2649,Sharee,10030300010BB-716,0BB-716,"236,952.00",11885.00
,,,,,
2650,Sharee,10031000010BB-780,0BB-780,"247,952.00",16287.00
,,,,,
2651,Sharee,10031000010BB-773,0BB-773,"2,215,952.00",65685.00
,,,,,
2652,Sharee,10031000010BB-807,0BB-807,"2,119,952.00",36895.00
,,,,,
2653,Sharee,10031000010BB-768,0BB-768,"255,952.00",17695.00
,,,,,
2654,Sharee,10031000010BB-777,0BB-777,"258,952.00",18595.00
,,,,,
2655,Sharee,10031000010BB-800,0BB-800,"2,329,952.00",109876.00
,,,,,
2656,Sharee,10031000010BB-801,0BB-801,"2,285,956.00",86975.00
,,,,,
2657,Sharee,10031000010BB-805,0BB-805,"2,194,952.00",59975.00
,,,,,
2658,Sharee,1003090001KSS-1926,KSS-1926,"569,956.00",21995.00
,,,,,
2659,Sharee,1003090001KSS-1932,KSS-1932,"789,956.00",27895.00
,,,,,
2660,Sharee,1003090001KSS-1931,KSS-1931,"346,956.00",14975.00
,,,,,
2661,Sharee,1003090001KSS-1936,KSS-1936,"459,956.00",18795.00
,,,,,
2662,Sharee,1003090001KSS-1934,KSS-1934,"679,956.00",24785.00
,,,,,
2663,Sharee,1003090001KSS-1942,KSS-1942,"459,956.00",18975.00
,,,,,
2664,Sharee,10031000010BB-741,0BB-741,"214,952.00",5385.00
,,,,,
2665,Sharee,10031000010BB-769,0BB-769,"255,952.00",17685.00
,,,,,
2666,Sharee,10031000010BB-765,0BB-765,"252,952.00",16785.00
,,,,,
2667,Sharee,10031000010BB-774,0BB-774,"2,104,952.00",32985.00
,,,,,
2668,Sharee,0910150001KSS-1127,KSS-1127,"121,956.00",7500.00
,,,,,
2669,Sharee,0910150001KSS-470,KSS-470,"348,956.00",12600.00
,,,,,
2670,Sharee,0910150001KSS-1121,KSS-1121,"217,956.00",5450.00
,,,,,
2671,Sharee,0910150001KSS-806,KSS-806,"237,956.00",10000.00
,,,,,
2672,Sharee,0910150001KSS-1781,KSS-1781,"129,956.00",12995.00
,,,,,
2673,Sharee,0910150001KSS-1088,KSS-1088,"219,956.00",5950.00
,,,,,
2674,Sharee,0910150001KSS-1065,KSS-1065,"121,956.00",6550.00
,,,,,
2675,Sharee,0910150001KSS-628,KSS-628,"217,956.00",5300.00
,,,,,
2676,Sharee,0910150001KSS-629,KSS-629,"217,956.00",5300.00
,,,,,
2677,Sharee,0910150001KSS-1120,KSS-1120,"217,956.00",5450.00
,,,,,
2678,Sharee,0910150001KSS-309,KSS-309,"236,956.00",9650.00
,,,,,
2679,Sharee,0910150001KSS-891,KSS-891,"235,956.00",9500.00
,,,,,
2680,Sharee,0910150001KSS-923,KSS-923,"235,956.00",9500.00
,,,,,
2681,Sharee,0910150001KSS-886,KSS-886,"235,956.00",9500.00
,,,,,
2682,Sharee,0910150001MON-363,MON-363,0,9300.00
,,,,,
2683,Sharee,0910150001KSS-1783,KSS-1783,"235,956.00",10900.00
,,,,,
2684,Sharee,0910210001KSS-9907,KSS-9907,"349,956.00",12800.00
,,,,,
2685,Sharee,0910210001VNR-5,VNR-5,0,13950.00
2686,Sharee,0910210001VNR-7,VNR-7,0,9750.00
,,,,,
2687,Sharee,09102100010BB-9903,0BB-9903,"222,952.00",7125.00
,,,,,
2688,Sharee,0910210001KSS-9912,KSS-9912,0,12000.00
,,,,,
2689,Sharee,0910210001VNR-28,VNR-28,0,27000.00
,,,,,
2690,Sharee,09122100010BB-326,0BB-326,"3,095.00",13295.00
,,,,,
2691,Sharee,0912200001MON-917,MON-917,0,29750.00
,,,,,
2692,Sharee,0911240001KSS-1592,KSS-1592,"232,956.00",9950.00
,,,,,
2693,Sharee,0911240001KSS-1494,KSS-1494,"341,956.00",12650.00
,,,,,
2694,Sharee,09112500010BB-165,0BB-165,"9,095.00",27500.00
,,,,,
2695,Sharee,09112500010BB-152,0BB-152,"4,295.00",12895.00
,,,,,
2696,Sharee,0912130001KSS-1402,KSS-1402,"899,956.00",30750.00
,,,,,
2697,Sharee,0912130001KSS-1748,KSS-1748,"239,956.00",12790.00
,,,,,
2698,Sharee,0911240001KSS-1483,KSS-1483,"569,956.00",20995.00
,,,,,
2699,Sharee,1004010001MON-1262,MON-1262,0,23375.00
,,,,,
2700,Sharee,10031000010BB-766,0BB-766,"255,952.00",17685.00
,,,,,
2701,Sharee,1003100001MON-1124,MON-1124,0,6500.00
,,,,,
2702,Sharee,10031000010BB-806,0BB-806,"2,224,956.00",68475.00
,,,,,
2703,Sharee,1001030001SET-077,SET-077,"121,390,034.00",46750.00
,,,,,
2704,Sharee,1001030001SET-081,SET-081,"121,025,034.00",34775.00
,,,,,
2705,Sharee,1001030001SET-085,SET-085,"121,450,034.00",33876.00
,,,,,
2706,Sharee,09122100010BB-409,0BB-409,"2,495.00",8575.00
,,,,,
2707,Sharee,09122100010BB-388,0BB-388,"2,195.00",7575.00
,,,,,
2708,Sharee,09122100010BB-392,0BB-392,"2,050.00",7975.00
,,,,,
2709,Sharee,09122100010BB-294,0BB-294,"5,395.00",16985.00
,,,,,
2710,Sharee,09122100010BB-362,0BB-362,"4,130.00",13275.00
,,,,,
2711,Sharee,09122100010BB-113,0BB-113,"4,495.00",14500.00
,,,,,
2712,Sharee,09122100010BB-144,0BB-144,"24,795.00",75275.00
,,,,,
2713,Sharee,09122100010BB-143,0BB-143,"27,795.00",84375.00
,,,,,
2714,Sharee,09122100010BB-146,0BB-146,"24,795.00",75275.00
,,,,,
2715,Sharee,09122100010BB-456,0BB-456,"14,695.00",44950.00
,,,,,
2716,Sharee,0910170001KSS-1505,KSS-1505,"89,956.00",28500.00
,,,,,
2717,Sharee,1001020001SET-049,SET-049,"363,160,008.00",40900.00
,,,,,
2718,Sharee,0910170001KSS-353,KSS-353,0,11600.00
,,,,,
2719,Sharee,0910310001KSS-9939,KSS-9939,0,17899.00
,,,,,
2720,Sharee,0910310001KSS-9945,KSS-9945,0,49950.00
,,,,,
2721,Sharee,0910290001KSS-1683,KSS-1683,0,33275.00
,,,,,
2722,Sharee,0910290001SET-34,SET-34,0,29500.00
,,,,,
2723,Sharee,0910310001MON-620,MON-620,0,35675.00
,,,,,
2724,Sharee,09102900010BB-356,0BB-356,"7,500.00",24000.00
,,,,,
2725,Sharee,0910290001KSS-1502,KSS-1502,"4,250.00",15200.00
,,,,,
2726,Sharee,0910310001MON-627,MON-627,0,28500.00
,,,,,
2727,Sharee,0910310001MON-643,MON-643,0,12000.00
,,,,,
2728,Sharee,0910310001KSS-1817,KSS-1817,0,38000.00
,,,,,
2729,Sharee,0910310001KSS-1818,KSS-1818,0,12000.00
,,,,,
2730,Sharee,0910310001KSS-9923,KSS-9923,0,19200.00
,,,,,
2731,Sharee,0910310001KSS-9924,KSS-9924,0,22000.00
,,,,,
2732,Sharee,0910310001KSS-9927,KSS-9927,0,18600.00
,,,,,
2733,Sharee,0910310001KSS-9931,KSS-9931,0,21795.00
2734,Sharee,0910270001KSS-339,KSS-339,0,14900.00
,,,,,
2735,Sharee,0910270001KSS-115,KSS-115,0,17195.00
,,,,,
2736,Sharee,0910270001KSS-29,KSS-29,0,9199.00
,,,,,
2737,Sharee,0910270001KSS-190,KSS-190,0,12150.00
,,,,,
2738,Sharee,0910270001KSS-179,KSS-179,0,10265.00
,,,,,
2739,Sharee,0910270001KSS-187,KSS-187,0,11750.00
,,,,,
2740,Sharee,0910270001KSS-192,KSS-192,0,24800.00
,,,,,
2741,Sharee,0910270001KSS-355,KSS-355,0,9300.00
,,,,,
2742,Sharee,0910150001MON-279,MON-279,0,12000.00
,,,,,
2743,Sharee,0910150001MON-270,MON-270,0,17000.00
,,,,,
2744,Sharee,0910150001MON-282,MON-282,0,10000.00
,,,,,
2745,Sharee,0910150001MON-269,MON-269,0,12000.00
,,,,,
2746,Sharee,0910150001KSS-600,KSS-600,"218,956.00",6350.00
,,,,,
2747,Sharee,0910150001KSS-1371,KSS-1371,"129,956.00",9500.00
,,,,,
2748,Sharee,0910150001KSS-9,KSS-9,0,15000.00
,,,,,
2749,Sharee,0910150001KSS-543,KSS-543,"211,956.00",3800.00
,,,,,
2750,Sharee,0910150001KSS-64,KSS-64,0,15000.00
,,,,,
2751,Sharee,0910150001KSS-520,KSS-520,"214,956.00",4200.00
,,,,,
2752,Sharee,0910150001KSS-45,KSS-45,"3,000.00",9750.00
,,,,,
2753,Sharee,0910150001KSS-1729,KSS-1729,"4,995.00",18600.00
,,,,,
2754,Sharee,09101500010BB-78,0BB-78,"5,495.00",20500.00
,,,,,
2755,Sharee,0910150001KSS-33,KSS-33,0,9750.00
,,,,,
2756,Sharee,0910150001KSS-1728,KSS-1728,"349,956.00",18600.00
,,,,,
2757,Sharee,0910150001KSS-783,KSS-783,"235,956.00",9500.00
,,,,,
2758,Sharee,0910150001KSS-12,KSS-12,0,13950.00
,,,,,
2759,Sharee,0910150001KSS-1376,KSS-1376,"345,956.00",14250.00
,,,,,
2760,Sharee,0910150001KSS-1374,KSS-1374,"569,956.00",21500.00
,,,,,
2761,Sharee,0910270001KSS-435,KSS-435,0,10150.00
,,,,,
2762,Sharee,0910290001MON-603,MON-603,0,2000.00
,,,,,
2763,Sharee,0910290001MON-615,MON-615,0,2000.00
,,,,,
2764,Sharee,0910290001MON-617,MON-617,0,2000.00
,,,,,
2765,Sharee,0910290001MON-618,MON-618,0,2000.00
,,,,,
2766,Sharee,0910290001KSS-585,KSS-585,0,28500.00
,,,,,
2767,Sharee,0910290001SET-390,SET-390,0,23500.00
,,,,,
2768,Sharee,0910290001MON-311,MON-311,"6,000.00",22920.00
,,,,,
2769,Sharee,0910290001KSS-934,KSS-934,0,16500.00
,,,,,
2770,Sharee,0910290001KSS-1498,KSS-1498,0,14500.00
,,,,,
2771,Sharee,0910290001KSS-152,KSS-152,0,18500.00
,,,,,
2772,Sharee,0910290001KSS-874,KSS-874,0,16600.00
,,,,,
2773,Sharee,0910290001KSS-989,KSS-989,0,14300.00
,,,,,
2774,Sharee,0910290001KSS-1713,KSS-1713,0,13275.00
,,,,,
2775,Sharee,0910290001KSS-930,KSS-930,0,49875.00
,,,,,
2776,Sharee,0910120001KSS-330,KSS-330,0,47725.00
,,,,,
2777,Sharee,0910120001KSS-1460,KSS-1460,"2,139,956.00",41950.00
,,,,,
2778,Sharee,0910120001KSS-863,KSS-863,"789,956.00",27000.00
,,,,,
2779,Sharee,0910120001KSS-873,KSS-873,"569,956.00",21000.00
,,,,,
2780,Sharee,0910120001KSS-210,KSS-210,"899,956.00",29775.00
,,,,,
2781,Sharee,0910120001KSS-491,KSS-491,"230,952.00",10950.00
2782,Sharee,0910120001KSS-1235,KSS-1235,"789,956.00",27000.00
,,,,,
2783,Sharee,0910120001KSS-1805,KSS-1805,"453,956.00",15990.00
,,,,,
2784,Sharee,0910120001KSS-1250,KSS-1250,"342,956.00",16500.00
,,,,,
2785,Sharee,0910120001KSS-1690,KSS-1690,"238,956.00",12250.00
,,,,,
2786,Sharee,0910120001KSS-1667,KSS-1667,"569,956.00",20990.00
,,,,,
2787,Sharee,0910120001KSS-1798,KSS-1798,"567,956.00",24600.00
,,,,,
2788,Sharee,0910120001KSS-396,KSS-396,0,11125.00
,,,,,
2789,Sharee,0910120001KSS-1200,KSS-1200,"679,956.00",22500.00
,,,,,
2790,Sharee,0910120001KSS-1169,KSS-1169,"239,956.00",12700.00
,,,,,
2791,Sharee,0910120001KSS-1480,KSS-1480,"349,956.00",16500.00
,,,,,
2792,Sharee,0910120001KSS-1751,KSS-1751,"233,956.00",12600.00
,,,,,
2793,Sharee,0910120001KSS-1214,KSS-1214,"129,956.00",14400.00
,,,,,
2794,Sharee,0910120001KSS-1215,KSS-1215,"232,956.00",10500.00
,,,,,
2795,Sharee,0910120001KSS-1141,KSS-1141,"679,956.00",25500.00
,,,,,
2796,Sharee,0910120001TAL-25,TAL-25,0,29500.00
,,,,,
2797,Sharee,0910120001KSS-1666,KSS-1666,"2,129,956.00",38950.00
,,,,,
2798,Sharee,0910120001TAL-32,TAL-32,"14,395.00",50795.00
,,,,,
2799,Sharee,0910120001TAL-33,TAL-33,0,36000.00
,,,,,
2800,Sharee,0910120001TAL-41,TAL-41,0,50500.00
,,,,,
2801,Sharee,0910120001TAL-10,TAL-10,0,85500.00
,,,,,
2802,Sharee,0910120001TAL-42,TAL-42,0,70500.00
,,,,,
2803,Sharee,0910120001TAL-47,TAL-47,0,65500.00
,,,,,
2804,Sharee,0910120001TAL-36,TAL-36,0,37000.00
,,,,,
2805,Sharee,0910120001TAL-24,TAL-24,0,50950.00
,,,,,
2806,Sharee,0910120001TAL-20,TAL-20,0,25500.00
,,,,,
2807,Sharee,0910120001TAL-40,TAL-40,0,32990.00
,,,,,
2808,Sharee,0910120001TAL-46,TAL-46,0,60500.00
,,,,,
2809,Sharee,0910120001TAL-12,TAL-12,0,36500.00
,,,,,
2810,Sharee,0910120001KSS-487,KSS-487,"268,952.00",11990.00
,,,,,
2811,Sharee,09101200010BB-499,0BB-499,"239,952.00",13800.00
,,,,,
2812,Sharee,0910120001MON-285,MON-285,0,19800.00
,,,,,
2813,Sharee,0910120001MON-360,MON-360,0,30000.00
,,,,,
2814,Sharee,0910120001MON-325,MON-325,0,44500.00
,,,,,
2815,Sharee,0910120001KSS-137,KSS-137,0,13194.00
,,,,,
2816,Sharee,09101200010BB-490,0BB-490,"230,952.00",9500.00
,,,,,
2817,Sharee,09101200010BB-451,0BB-451,"246,452.00",14500.00
,,,,,
2818,Sharee,09101200010BB-291,0BB-291,"229,752.00",13675.00
,,,,,
2819,Sharee,09101200010BB-477,0BB-477,"2,282,952.00",70000.00
,,,,,
2820,Sharee,09101200010BB-525,0BB-525,"2,209,952.00",75550.00
,,,,,
2821,Sharee,09101200010BB-524,0BB-524,"2,277,952.00",91750.00
,,,,,
2822,Sharee,09101200010BB-289,0BB-289,"257,952.00",21600.00
,,,,,
2823,Sharee,09101200010BB-329,0BB-329,"251,952.00",15750.00
,,,,,
2824,Sharee,0910120001KSS-323,KSS-323,0,72450.00
,,,,,
2825,Sharee,0910120001KSS-24,KSS-24,0,95000.00
,,,,,
2826,Sharee,0910120001KSS-395,KSS-395,0,60375.00
,,,,,
2827,Sharee,0910120001KSS-455,KSS-455,"2,165,956.00",40500.00
,,,,,
2828,Sharee,0910120001KSS-397,KSS-397,"2,165,956.00",46575.00
,,,,,
2829,Sharee,09101500010BB-2,0BB-2,"3,795.00",13500.00
2830,Sharee,09101500010BB-57,0BB-57,"6,995.00",20900.00
,,,,,
2831,Sharee,09101500010BB-249,0BB-249,"4,770.00",14750.00
,,,,,
2832,Sharee,0910150001KSS-1279,KSS-1279,"5,895.00",16900.00
,,,,,
2833,Sharee,09101500010BB-60,0BB-60,"5,095.00",15000.00
,,,,,
2834,Sharee,09101500010BB-252,0BB-252,"3,810.00",11950.00
,,,,,
2835,Sharee,09101500010BB-20,0BB-20,"3,595.00",10750.00
,,,,,
2836,Sharee,09101500010BB-250,0BB-250,"4,770.00",14700.00
,,,,,
2837,Sharee,09101500010BB-53,0BB-53,"5,695.00",17500.00
,,,,,
2838,Sharee,09101500010BB-19,0BB-19,"3,595.00",14500.00
,,,,,
2839,Sharee,0910150001MON-597,MON-597,0,5000.00
,,,,,
2840,Sharee,0910150001KSS-1238,KSS-1238,"569,956.00",26275.00
,,,,,
2841,Sharee,0910150001KSS-461,KSS-461,"239,956.00",10500.00
,,,,,
2842,Sharee,0910150001KSS-1014,KSS-1014,"219,956.00",6750.00
,,,,,
2843,Sharee,0910150001KSS-1013,KSS-1013,"219,956.00",6750.00
,,,,,
2844,Sharee,0910150001KSS-1033,KSS-1033,"239,956.00",11500.00
,,,,,
2845,Sharee,09101500010BB-34,0BB-34,"2,995.00",8950.00
,,,,,
2846,Sharee,09101500010BB-33,0BB-33,"2,695.00",8000.00
,,,,,
2847,Sharee,09101500010BB-68,0BB-68,"1,595.00",4800.00
,,,,,
2848,Sharee,09101500010BB-31,0BB-31,"2,895.00",8500.00
,,,,,
2849,Sharee,09101500010BB-410,0BB-410,"2,495.00",7995.00
,,,,,
2850,Sharee,0910150001KSS-1046,KSS-1046,"120,956.00",9500.00
,,,,,
2851,Sharee,0910150001KSS-1060,KSS-1060,"125,956.00",10000.00
,,,,,
2852,Sharee,0910150001KSS-1034,KSS-1034,"345,956.00",12800.00
,,,,,
2853,Sharee,0910150001KSS-1029,KSS-1029,"239,956.00",11500.00
,,,,,
2854,Sharee,0910150001KSS-1037,KSS-1037,"345,956.00",12800.00
,,,,,
2855,Sharee,0910150001KSS-459,KSS-459,"789,956.00",22500.00
,,,,,
2856,Sharee,0910150001KSS-465,KSS-465,"239,956.00",10500.00
,,,,,
2857,Sharee,09101500010BB-93,0BB-93,"3,495.00",11000.00
,,,,,
2858,Sharee,09101500010BB-85,0BB-85,"9,295.00",26000.00
,,,,,
2859,Sharee,09101500010BB-63,0BB-63,"4,995.00",15000.00
,,,,,
2860,Sharee,0910150001KSS-1268,KSS-1268,"789,956.00",26950.00
,,,,,
2861,Sharee,09101500010BB-446,0BB-446,"3,395.00",10150.00
,,,,,
2862,Sharee,09101500010BB-1051,0BB-1051,"1,995.00",9500.00
,,,,,
2863,Sharee,0910150001KSS-1672,KSS-1672,0,21765.00
,,,,,
2864,Sharee,09101500010BB-416,0BB-416,"2,695.00",8750.00
,,,,,
2865,Sharee,09101500010BB-36,0BB-36,"2,795.00",8500.00
,,,,,
2866,Sharee,09101500010BB-385,0BB-385,"2,195.00",7125.00
,,,,,
2867,Sharee,09101500010BB-277,0BB-277,"2,155.00",6995.00
,,,,,
2868,Sharee,09101500010BB-29,0BB-29,"2,595.00",9500.00
,,,,,
2869,Sharee,09101500010BB-23,0BB-23,"2,195.00",6500.00
,,,,,
2870,Sharee,09101500010BB-42,0BB-42,"2,795.00",11500.00
,,,,,
2871,Sharee,0910150001KSS-442,KSS-442,"899,956.00",25000.00
,,,,,
2872,Sharee,0910150001KSS-1365,KSS-1365,"789,956.00",26950.00
,,,,,
2873,Sharee,0910140001SET-72,SET-72,"14,700.00",31500.00
,,,,,
2874,Sharee,0910150001KSS-1362,KSS-1362,0,29990.00
,,,,,
2875,Sharee,0910150001KSS-1284,KSS-1284,"2,115,956.00",34700.00
,,,,,
2876,Sharee,0910150001SET-40,SET-40,"2,169,004.00",24900.00
,,,,,
2877,Sharee,0910150001KSS-1258,KSS-1258,"459,956.00",18500.00
2878,Sharee,0910150001SET-15,SET-15,"2,159,504.00",21500.00
,,,,,
2879,Sharee,0910150001KSS-1265,KSS-1265,"239,956.00",12000.00
,,,,,
2880,Sharee,0910150001SET-10,SET-10,"19,850.00",27500.00
,,,,,
2881,Sharee,0910150001KSS-1271,KSS-1271,"679,956.00",20000.00
,,,,,
2882,Sharee,09101500010BB-88,0BB-88,"9,295.00",27500.00
,,,,,
2883,Sharee,0910140001PRI-101,PRI-101,"14,500.00",43500.00
,,,,,
2884,Sharee,0910140001PRI-105,PRI-105,"19,800.00",49995.00
,,,,,
2885,Sharee,0910140001PRI-104,PRI-104,"25,000.00",63750.00
,,,,,
2886,Sharee,0910140001PRI-102,PRI-102,"28,900.00",68000.00
,,,,,
2887,Sharee,0910140001PRI-106,PRI-106,"26,000.00",65950.00
,,,,,
2888,Sharee,0910140001PRI-107,PRI-107,"24,200.00",61500.00
,,,,,
2889,Sharee,0910140001PRI-108,PRI-108,"23,500.00",63750.00
,,,,,
2890,Sharee,0910140001MON-2017,MON-2017,0,89995.00
,,,,,
2891,Sharee,0910140001SET-48,SET-48,"362,308,003.00",29950.00
,,,,,
2892,Sharee,0910140001SET-71,SET-71,"14,420.00",43295.00
,,,,,
2893,Sharee,0910140001SET-73,SET-73,"14,700.00",30500.00
,,,,,
2894,Sharee,0910140001SET-75,SET-75,"13,900.00",29990.00
,,,,,
2895,Sharee,0910140001SET-76,SET-76,"14,700.00",30500.00
,,,,,
2896,Sharee,10010400010BB-611,0BB-611,"252,952.00",17575.00
,,,,,
2897,Sharee,10010400010BB-621,0BB-621,"289,952.00",32895.00
,,,,,
2898,Sharee,10010400010BB-622,0BB-622,"2,142,952.00",49275.00
,,,,,
2899,Sharee,10010400010BB-610,0BB-610,"2,138,952.00",44695.00
,,,,,
2900,Sharee,10010400010BB-616,0BB-616,"2,102,952.00",33375.00
,,,,,
2901,Sharee,10010400010BB-609,0BB-609,"2,116,952.00",37775.00
,,,,,
2902,Sharee,10010400010BB-632,0BB-632,"252,952.00",17675.00
,,,,,
2903,Sharee,10010400010BB-615,0BB-615,"2,104,952.00",34375.00
,,,,,
2904,Sharee,1001050001KSS-1835,KSS-1835,"899,956.00",32475.00
,,,,,
2905,Sharee,1001050001KSS-1827,KSS-1827,"349,956.00",15885.00
,,,,,
2906,Sharee,1001050001KSS-1844,KSS-1844,"2,165,956.00",53275.00
,,,,,
2907,Sharee,1001050001KSS-1826,KSS-1826,"2,119,956.00",38735.00
,,,,,
2908,Sharee,1001050001KSS-1846,KSS-1846,"899,956.00",32375.00
,,,,,
2909,Sharee,1001050001KSS-1859,KSS-1859,"2,129,956.00",39885.00
,,,,,
2910,Sharee,1001050001KSS-1864,KSS-1864,"789,956.00",28675.00
,,,,,
2911,Sharee,1001050001KSS-1854,KSS-1854,"239,956.00",20275.00
,,,,,
2912,Sharee,1001050001KSS-991816,KSS-991816,"457,956.00",18237.00
,,,,,
2913,Sharee,1001050001KSS-1860,KSS-1860,"2,129,956.00",43875.00
,,,,,
2914,Sharee,1001060001MON-957,MON-957,0,8675.00
,,,,,
2915,Sharee,1001060001MON-941,MON-941,"343,956.00",14975.00
,,,,,
2916,Sharee,1001060001MON-942,MON-942,0,9250.00
,,,,,
2917,Sharee,1001060001KSS-1870,KSS-1870,"129,956.00",10375.00
,,,,,
2918,Sharee,1001060001KSS-1836,KSS-1836,"2,129,956.00",41875.00
,,,,,
2919,Sharee,1004150001SET-102,SET-102,"12,950.00",45598.00
,,,,,
2920,Sharee,1004080001KSS-1576,KSS-1576,"67,956.00",3375.00
,,,,,
2921,Sharee,1004080001KSS-1570,KSS-1570,"212,956.00",4695.00
,,,,,
2922,Sharee,1004150001SET-100,SET-100,"13,500.00",41375.00
,,,,,
2923,Sharee,1004150001SET-096,SET-096,"13,000.00",43775.00
,,,,,
2924,Sharee,1004150001SET-098,SET-098,"12,000.00",36875.00
,,,,,
2925,Sharee,1004080001KSS-1559,KSS-1559,"213,656.00",4895.00
2926,Sharee,1107280001SUN-4,SUN-4,"11,970.00",36975.00
,,,,,
2927,Sharee,1107280001SUN-7,SUN-7,"5,398.00",18975.00
,,,,,
2928,Sharee,1107280001SUN-16,SUN-16,"7,620.00",23860.00
,,,,,
2929,Sharee,1107280001SUN-17,SUN-17,"10,168.00",32775.00
,,,,,
2930,Sharee,1107280001SUN-19,SUN-19,"10,374.00",32875.00
,,,,,
2931,Sharee,1107280001SUN-20,SUN-20,"10,640.00",32975.00
,,,,,
2932,Sharee,1107280001SUN-21,SUN-21,"9,576.00",29975.00
,,,,,
2933,Sharee,1107280001SUN-22,SUN-22,"11,154.00",35875.00
,,,,,
2934,Sharee,1103100001SUR-0007,SUR-0007,"4,895.00",24800.00
,,,,,
2935,Sharee,1112310001SUR-2361,SUR-2361,0,32475.00
,,,,,
2936,Sharee,1106130001SUR-30091,SUR-30091,"2,995.00",13875.00
,,,,,
2937,Sharee,1112310001TAL-3,TAL-3,0,70500.00
,,,,,
2938,Sharee,1112080001TAL-30,TAL-30,0,28795.00
,,,,,
2939,Sharee,1112080001TAL-48,TAL-48,0,32500.00
,,,,,
2940,Sharee,1112080001TAL-54,TAL-54,0,36075.00
,,,,,
2941,Sharee,1112080001TAL-34,TAL-34,0,55555.00
,,,,,
2942,Sharee,1112080001TAL-51,TAL-51,0,41500.00
,,,,,
2943,Sharee,1112080001TAL-17,TAL-17,0,27500.00
,,,,,
2944,Sharee,1112080001TAL-14,TAL-14,0,48450.00
,,,,,
